t, vel_x_des, vel_x_act, vel_y_des, vel_y_act, w_des, w_act, zero, roll, pitch, height_target, height, z_left, z_right
18.624,0,0.240763,0,-0.029622,0,-0.197899,0,-2.51254,0.0195582,0.643,0.182966,-0.0355307,0.580719
18.626,0,0.235389,0,-0.0303396,0,-0.169841,0,-2.51028,0.0205173,0.643,0.18301,-0.0353138,0.58174
18.628,0,0.230174,0,-0.0307804,0,-0.143822,0,-2.50808,0.0214351,0.643,0.183059,-0.0351011,0.582734
18.63,0,0.225102,0,-0.0309903,0,-0.119576,0,-2.50594,0.0223146,0.643,0.183111,-0.0348924,0.583701
18.632,0,0.220158,0,-0.031009,0,-0.0968689,0,-2.50384,0.0231585,0.643,0.183166,-0.0346874,0.58464
18.634,0,0.215329,0,-0.0308711,0,-0.0754964,0,-2.5018,0.0239688,0.643,0.183222,-0.0344859,0.585552
18.636,0,0.210601,0,-0.0306063,0,-0.055281,0,-2.49981,0.0247476,0.643,0.183279,-0.0342876,0.586435
18.638,0,0.205957,0,-0.0301724,0,-0.0357731,0,-2.49787,0.0254959,0.643,0.183335,-0.0340917,0.58729
18.64,0,0.201446,0,-0.0295297,0,-0.016837,0,-2.49597,0.026214,0.643,0.18339,-0.0338979,0.588117
18.642,0,0.197021,0,-0.0286547,0,0.00194772,0,-2.49413,0.026901,0.643,0.183443,-0.033704,0.588916
18.644,0,0.192691,0,-0.0276476,0,0.0202643,0,-2.49232,0.0275564,0.643,0.183495,-0.0335109,0.589687
18.646,0,0.188419,0,-0.026613,0,0.037956,0,-2.49056,0.0281807,0.643,0.183544,-0.0333172,0.590431
18.648,0,0.184208,0,-0.0255361,0,0.0551775,0,-2.48885,0.0287748,0.643,0.183591,-0.0331239,0.591147
18.65,0,0.180064,0,-0.0243992,0,0.0720734,0,-2.48717,0.029339,0.643,0.183635,-0.0329313,0.591836
18.652,0,0.175982,0,-0.0232139,0,0.088689,0,-2.48554,0.0298733,0.643,0.183676,-0.0327397,0.592498
18.654,0,0.171961,0,-0.0219884,0,0.105048,0,-2.48395,0.030378,0.643,0.183715,-0.0325494,0.593133
18.656,0,0.167998,0,-0.02073,0,0.121172,0,-2.4824,0.0308532,0.643,0.18375,-0.0323607,0.593741
18.658,0,0.164084,0,-0.0194599,0,0.137049,0,-2.48089,0.031299,0.643,0.183783,-0.0321738,0.594323
18.66,0,0.160204,0,-0.0182131,0,0.152629,0,-2.47943,0.0317158,0.643,0.183813,-0.0319888,0.594878
18.662,0,0.156357,0,-0.0169912,0,0.167948,0,-2.478,0.0321041,0.643,0.18384,-0.0318058,0.595407
18.664,0,0.15254,0,-0.0157955,0,0.183039,0,-2.47661,0.0324644,0.643,0.183864,-0.0316248,0.59591
18.666,0,0.148752,0,-0.0146273,0,0.19793,0,-2.47526,0.0327971,0.643,0.183885,-0.0314457,0.596387
18.668,0,0.144989,0,-0.013488,0,0.212651,0,-2.47395,0.0331025,0.643,0.183904,-0.0312686,0.596838
18.67,0,0.14125,0,-0.0123791,0,0.227224,0,-2.47268,0.0333809,0.643,0.18392,-0.0310932,0.597263
18.672,0,0.137533,0,-0.0113018,0,0.241673,0,-2.47145,0.0336327,0.643,0.183933,-0.0309195,0.597663
18.674,0,0.133833,0,-0.0102623,0,0.256016,0,-2.47025,0.0338581,0.643,0.183944,-0.0307472,0.598037
18.676,0,0.130149,0,-0.00925686,0,0.27027,0,-2.4691,0.0340574,0.643,0.183953,-0.0305763,0.598386
18.678,0,0.126481,0,-0.00828561,0,0.284452,0,-2.46799,0.0342307,0.643,0.18396,-0.0304065,0.59871
18.68,0,0.122825,0,-0.00735022,0,0.29858,0,-2.46691,0.0343783,0.643,0.183964,-0.0302376,0.599009
18.682,0,0.119179,0,-0.0064515,0,0.312669,0,-2.46588,0.0345004,0.643,0.183967,-0.0300695,0.599283
18.684,0,0.115541,0,-0.0055895,0,0.326728,0,-2.46488,0.0345972,0.643,0.183968,-0.029902,0.599533
18.686,0,0.111912,0,-0.00476372,0,0.340765,0,-2.46393,0.0346688,0.643,0.183967,-0.0297348,0.599758
18.688,0,0.108289,0,-0.00397318,0,0.354786,0,-2.46301,0.0347154,0.643,0.183965,-0.0295679,0.59996
18.69,0,0.104674,0,-0.00321655,0,0.368794,0,-2.46213,0.0347372,0.643,0.183962,-0.029401,0.600137
18.692,0,0.101066,0,-0.00249225,0,0.382792,0,-2.46129,0.0347343,0.643,0.183957,-0.029234,0.600291
18.694,0,0.0974657,0,-0.00179975,0,0.396774,0,-2.4605,0.034707,0.643,0.183952,-0.0290667,0.600421
18.696,0,0.0938763,0,-0.00116485,0,0.410576,0,-2.45973,0.0346555,0.643,0.183946,-0.0288989,0.600528
18.698,0,0.0902961,0,-0.000565869,0,0.424312,0,-2.45901,0.0345804,0.643,0.183939,-0.0287306,0.600612
18.7,0,0.086735,0,4.58291e-05,0,0.43808,0,-2.45833,0.0344817,0.643,0.183931,-0.0285598,0.600673
18.702,0,0.0832078,0,0.000595951,0,0.451196,0,-2.45769,0.0343595,0.643,0.183923,-0.0283864,0.60071
18.704,0,0.0797109,0,0.00108064,0,0.46369,0,-2.45708,0.0342152,0.643,0.183914,-0.028209,0.600725
18.706,0,0.0762404,0,0.0015083,0,0.475665,0,-2.45652,0.0340498,0.643,0.183905,-0.0280283,0.600717
18.708,0,0.0727935,0,0.00188618,0,0.487207,0,-2.45599,0.0338641,0.643,0.183896,-0.0278444,0.600685
18.71,0,0.0693675,0,0.00222063,0,0.498384,0,-2.4555,0.0336591,0.643,0.183887,-0.0276574,0.600631
18.712,0,0.0659605,0,0.00251718,0,0.509254,0,-2.45505,0.0334356,0.643,0.183877,-0.0274676,0.600554
18.714,0,0.0625708,0,0.00278067,0,0.519864,0,-2.45463,0.0331941,0.643,0.183868,-0.027275,0.600454
18.716,0,0.0591969,0,0.00301542,0,0.530253,0,-2.45426,0.0329353,0.643,0.183859,-0.0270795,0.600331
18.718,0,0.0558593,0,0.00314216,0,0.540014,0,-2.45392,0.0326596,0.643,0.18385,-0.0268813,0.600186
18.72,0,0.0526668,0,0.00311288,0,0.548689,0,-2.45362,0.0323725,0.643,0.183841,-0.0267432,0.60002
18.722,0,0.0494333,0,0.00350049,0,0.560188,0,-2.45336,0.032069,0.643,0.183832,-0.0265736,0.599832
18.724,0,0.0462032,0,0.00387276,0,0.571637,0,-2.45313,0.0317469,0.643,0.183824,-0.0264083,0.599623
18.726,0,0.0429773,0,0.00423471,0,0.583072,0,-2.45294,0.0314067,0.643,0.183816,-0.0262311,0.599394
18.728,0,0.0397567,0,0.00459081,0,0.594524,0,-2.45278,0.0310488,0.643,0.183808,-0.0260435,0.599143
18.73,0,0.036542,0,0.00494503,0,0.606015,0,-2.45266,0.0306737,0.643,0.1838,-0.0258466,0.598873
18.732,0,0.033334,0,0.00530096,0,0.617566,0,-2.45258,0.0302816,0.643,0.183793,-0.0256414,0.598582
18.734,0,0.0301332,0,0.00566179,0,0.629195,0,-2.45254,0.0298728,0.643,0.183786,-0.0254289,0.59827
18.736,0,0.0269401,0,0.00603043,0,0.640915,0,-2.45253,0.0294475,0.643,0.18378,-0.0252096,0.597939
18.738,0,0.0237552,0,0.0064095,0,0.652739,0,-2.45256,0.029006,0.643,0.183774,-0.0249843,0.597587
18.74,0,0.020579,0,0.00680137,0,0.664675,0,-2.45263,0.0285485,0.643,0.183768,-0.0247534,0.597216
18.742,0,0.0174119,0,0.00720823,0,0.676734,0,-2.45274,0.0280752,0.643,0.183763,-0.0245173,0.596825
18.744,0,0.0142757,0,0.00753054,0,0.688242,0,-2.45288,0.0275861,0.643,0.183758,-0.0242763,0.596414
18.746,0,0.011211,0,0.00771539,0,0.698942,0,-2.45306,0.0270864,0.643,0.183754,-0.0240955,0.595984
18.748,0,0.00810446,0,0.00828599,0,0.712233,0,-2.45328,0.0265715,0.643,0.183751,-0.02388,0.595534
18.75,0,0.00500466,0,0.00885521,0,0.725457,0,-2.45353,0.0260396,0.643,0.183747,-0.0236672,0.595065
18.752,0,0.00191265,0,0.00942869,0,0.738665,0,-2.45383,0.0254913,0.643,0.183745,-0.0234406,0.594576
18.754,0,-0.00116182,0,0.0100605,0,0.752091,0,-2.45416,0.0249267,0.643,0.183742,-0.0231997,0.594068
18.756,0,-0.00422484,0,0.0107202,0,0.76557,0,-2.45453,0.0243457,0.643,0.18374,-0.0229459,0.593541
18.758,0,-0.00727882,0,0.0113972,0,0.779096,0,-2.45493,0.0237487,0.643,0.183739,-0.0226786,0.592994
18.76,0,-0.0103235,0,0.0120934,0,0.792699,0,-2.45538,0.0231361,0.643,0.183738,-0.0223997,0.592428
18.762,0,-0.0133002,0,0.0124685,0,0.804296,0,-2.45586,0.0225113,0.643,0.183737,-0.0221614,0.591843
18.764,0,-0.0163218,0,0.0133228,0,0.819013,0,-2.45638,0.021873,0.643,0.183737,-0.0219037,0.591238
18.766,0,-0.0193349,0,0.0141816,0,0.833659,0,-2.45694,0.0212178,0.643,0.183737,-0.0216416,0.590614
18.768,0,-0.0223378,0,0.015052,0,0.848298,0,-2.45754,0.0205465,0.643,0.183737,-0.0213611,0.589971
18.77,0,-0.0253294,0,0.0159404,0,0.862983,0,-2.45817,0.0198595,0.643,0.183738,-0.0210644,0.589308
18.772,0,-0.0283084,0,0.0168525,0,0.877759,0,-2.45885,0.0191573,0.643,0.183739,-0.0207534,0.588626
18.774,0,-0.031204,0,0.017517,0,0.890935,0,-2.45956,0.0184428,0.643,0.18374,-0.0204814,0.587925
18.776,0,-0.0341548,0,0.0185861,0,0.906762,0,-2.46031,0.0177149,0.643,0.183742,-0.0201876,0.587204
18.778,0,-0.0320424,0,0.0254846,0,0.946683,0,-2.46107,0.0169323,0.643,0.183744,-0.0198701,0.586479
18.78,0,-0.0293994,0,0.0334202,0,0.985843,0,-2.46177,0.016027,0.643,0.183744,-0.0195361,0.585753
18.782,0,-0.0272591,0,0.0410247,0,1.01955,0,-2.46243,0.0150136,0.643,0.183742,-0.019176,0.585039
18.784,0,-0.025567,0,0.0482489,0,1.04882,0,-2.46306,0.0139068,0.643,0.183738,-0.0188181,0.58433
18.786,0,-0.0242551,0,0.0551148,0,1.07471,0,-2.46366,0.0127182,0.643,0.183732,-0.0184655,0.583623
18.788,0,-0.0232657,0,0.0616332,0,1.09813,0,-2.46425,0.0114572,0.643,0.183724,-0.0181249,0.582917
18.79,0,-0.0225589,0,0.0677206,0,1.12027,0,-2.46482,0.0101304,0.643,0.183714,-0.0178017,0.582209
18.792,0,-0.0220872,0,0.0734269,0,1.14154,0,-2.46539,0.00874268,0.643,0.183702,-0.0175009,0.581499
18.794,0,-0.0218086,0,0.0788113,0,1.16215,0,-2.46595,0.00729777,0.643,0.183689,-0.0172267,0.580786
18.796,0,-0.0216873,0,0.0839252,0,1.18229,0,-2.46651,0.00579877,0.643,0.183675,-0.0169827,0.580067
18.798,0,-0.021693,0,0.0888132,0,1.20209,0,-2.46708,0.00424818,0.643,0.183659,-0.0167719,0.579343
18.8,0,-0.0218001,0,0.0935139,0,1.22167,0,-2.46765,0.00264797,0.643,0.183641,-0.0165967,0.578612
18.802,0,-0.0224595,0,0.094438,0,1.20534,0,-2.46822,0.000999725,0.643,0.183623,-0.0164593,0.577874
18.804,0,-0.0246909,0,0.0786441,0,1.02891,0,-2.46873,-0.000496501,0.643,0.183616,-0.0163704,0.577165
18.806,0,-0.0262321,0,0.0642991,0,0.878899,0,-2.46915,-0.00177402,0.643,0.183625,-0.0163349,0.5765
18.808,0,-0.02752,0,0.051767,0,0.751004,0,-2.46948,-0.00286777,0.643,0.183647,-0.0163488,0.575876
18.81,0,-0.0285083,0,0.0410831,0,0.642628,0,-2.46974,-0.00380544,0.643,0.18368,-0.0164067,0.57529
18.812,0,-0.0292952,0,0.0319677,0,0.551376,0,-2.46996,-0.0046106,0.643,0.183722,-0.016501,0.574739
18.814,0,-0.0299121,0,0.0242065,0,0.474393,0,-2.47012,-0.0053029,0.643,0.18377,-0.0166252,0.574219
18.816,0,-0.0303539,0,0.0176212,0,0.409208,0,-2.47025,-0.00589868,0.643,0.183825,-0.0167739,0.573729
18.818,0,-0.0304737,0,0.0120543,0,0.35365,0,-2.47035,-0.00641162,0.643,0.183884,-0.0169431,0.573265
18.82,0,-0.0299778,0,0.00736962,0,0.305785,0,-2.47043,-0.00685352,0.643,0.183945,-0.0171304,0.572825
18.822,0,-0.0289698,0,0.00345347,0,0.264312,0,-2.4705,-0.00723442,0.643,0.18401,-0.0173344,0.572407
18.824,0,-0.0275816,0,0.000206561,0,0.228308,0,-2.47055,-0.00756271,0.643,0.184075,-0.017554,0.572009
18.826,0,-0.0259083,0,-0.00246186,0,0.196871,0,-2.47059,-0.00784538,0.643,0.184141,-0.0177884,0.571629
18.828,0,-0.0240688,0,-0.00463871,0,0.169217,0,-2.47063,-0.00808816,0.643,0.184207,-0.0180368,0.571266
18.83,0,-0.0221161,0,-0.00639295,0,0.144726,0,-2.47066,-0.00829577,0.643,0.184272,-0.0182987,0.570917
18.832,0,-0.0200807,0,-0.00778357,0,0.122868,0,-2.47069,-0.00847214,0.643,0.184336,-0.0185735,0.570582
18.834,0,-0.0179864,0,-0.00886271,0,0.103202,0,-2.47072,-0.00862051,0.643,0.184399,-0.0188607,0.570259
18.836,0,-0.0158509,0,-0.00967625,0,0.0853592,0,-2.47074,-0.00874359,0.643,0.184459,-0.0191601,0.569947
18.838,0,-0.0137102,0,-0.010264,0,0.0691293,0,-2.47077,-0.0088436,0.643,0.184516,-0.0194712,0.569645
18.84,0,-0.0118057,0,-0.0106558,0,0.0552293,0,-2.4708,-0.00892311,0.643,0.184571,-0.0197938,0.569351
18.842,0,-0.0101743,0,-0.0108811,0,0.0435663,0,-2.47083,-0.00898531,0.643,0.184623,-0.0201275,0.569066
18.844,0,-0.0117537,0,-0.011454,0,0.0212855,0,-2.47086,-0.00901893,0.643,0.184669,-0.0204212,0.568787
18.846,0,-0.0133688,0,-0.0119611,0,-0.00134204,0,-2.47088,-0.00900112,0.643,0.184706,-0.0206743,0.568513
18.848,0,-0.0147594,0,-0.0123224,0,-0.0208956,0,-2.47091,-0.00893811,0.643,0.184735,-0.0208408,0.568243
18.85,0,-0.0159376,0,-0.0125683,0,-0.037882,0,-2.47093,-0.00883605,0.643,0.184755,-0.0209507,0.567976
18.852,0,-0.0167599,0,-0.0127107,0,-0.0532949,0,-2.47095,-0.00869972,0.643,0.184768,-0.0210128,0.567712
18.854,0,-0.0172057,0,-0.0127512,0,-0.0676915,0,-2.47097,-0.00853268,0.643,0.184773,-0.0210354,0.567452
18.856,0,-0.0172712,0,-0.0126962,0,-0.0815427,0,-2.47099,-0.00833741,0.643,0.184772,-0.0210257,0.567194
18.858,0,-0.0170027,0,-0.0125591,0,-0.0949175,0,-2.47101,-0.00811587,0.643,0.184765,-0.0209896,0.566939
18.86,0,-0.0164447,0,-0.0123531,0,-0.107871,0,-2.47103,-0.00786979,0.643,0.184751,-0.0209323,0.566685
18.862,0,-0.0156408,0,-0.012091,0,-0.12046,0,-2.47105,-0.00760066,0.643,0.184731,-0.0208581,0.566432
18.864,0,-0.0146332,0,-0.0117852,0,-0.132742,0,-2.47108,-0.00730972,0.643,0.184705,-0.0207709,0.56618
18.866,0,-0.0134585,0,-0.0114471,0,-0.14477,0,-2.4711,-0.00699802,0.643,0.184673,-0.0206733,0.565929
18.868,0,-0.0121474,0,-0.0110869,0,-0.156588,0,-2.47114,-0.00666638,0.643,0.184636,-0.0205679,0.565678
18.87,0,-0.0100359,0,-0.0106234,0,-0.166823,0,-2.47117,-0.00631746,0.643,0.184594,-0.020465,0.565427
18.872,0,-0.00787115,0,-0.0101433,0,-0.176422,0,-2.47121,-0.00595575,0.643,0.184547,-0.0203678,0.565175
18.874,0,-0.00570855,0,-0.00967187,0,-0.185902,0,-2.47126,-0.0055815,0.643,0.184496,-0.020285,0.564924
18.876,0,-0.00354887,0,-0.00921387,0,-0.195274,0,-2.47131,-0.00519482,0.643,0.184441,-0.0202132,0.564671
18.878,0,-0.00139269,0,-0.00877318,0,-0.20455,0,-2.47136,-0.00479584,0.643,0.184383,-0.0201522,0.564418
18.88,0,0.000759556,0,-0.00835302,0,-0.213735,0,-2.47142,-0.00438468,0.643,0.18432,-0.0201018,0.564163
18.882,0,0.00290752,0,-0.0079559,0,-0.222838,0,-2.47149,-0.00396143,0.643,0.184253,-0.0200615,0.563908
18.884,0,0.00505089,0,-0.00758375,0,-0.231863,0,-2.47155,-0.00352619,0.643,0.184183,-0.0200313,0.563651
18.886,0,0.00718937,0,-0.00723791,0,-0.240814,0,-2.47163,-0.00307906,0.643,0.184109,-0.0200108,0.563392
18.888,0,0.00932266,0,-0.00691927,0,-0.249693,0,-2.4717,-0.00262012,0.643,0.184031,-0.0199999,0.563132
18.89,0,0.0105292,0,-0.00670606,0,-0.250378,0,-2.47179,-0.00214946,0.643,0.183951,-0.0199983,0.56287
18.892,0,0.00749467,0,-0.00667816,0,-0.211772,0,-2.47187,-0.00172191,0.643,0.183878,-0.020016,0.562611
18.894,0,0.004983,0,-0.00647357,0,-0.177577,0,-2.47194,-0.00136089,0.643,0.183819,-0.020057,0.562354
18.896,0,0.00292722,0,-0.00614416,0,-0.147692,0,-2.47202,-0.0010586,0.643,0.183771,-0.0201211,0.562101
18.898,0,0.00124745,0,-0.00572355,0,-0.121565,0,-2.47209,-0.000808162,0.643,0.183733,-0.0202068,0.561849
18.9,0,-0.000133266,0,-0.00525252,0,-0.0988246,0,-2.47217,-0.000603356,0.643,0.183704,-0.0203129,0.561599
18.902,0,-0.00124333,0,-0.00475905,0,-0.0791915,0,-2.47224,-0.000438397,0.643,0.183682,-0.0204383,0.56135
18.904,0,-0.00212181,0,-0.00424718,0,-0.0622544,0,-2.47231,-0.00030818,0.643,0.183666,-0.0205818,0.561101
18.906,0,-0.00296569,0,-0.00381444,0,-0.0480507,0,-2.47238,-0.000208328,0.643,0.183655,-0.0207426,0.560853
18.908,0,-0.00429715,0,-0.00375832,0,-0.0377778,0,-2.47246,-0.000130014,0.643,0.183648,-0.0208885,0.560602
18.91,0,-0.00541514,0,-0.00361502,0,-0.028727,0,-2.47254,-6.86899e-05,0.643,0.183645,-0.0210063,0.560349
18.912,0,-0.00635964,0,-0.0034089,0,-0.0207873,0,-2.47262,-2.26197e-05,0.643,0.183645,-0.0211015,0.560092
18.914,0,-0.00714723,0,-0.00314734,0,-0.0140089,0,-2.47272,9.70567e-06,0.643,0.183647,-0.0211778,0.559833
18.916,0,-0.00778516,0,-0.00285045,0,-0.00898882,0,-2.47281,3.11975e-05,0.643,0.183651,-0.0212382,0.559571
18.918,0,-0.0083078,0,-0.00252882,0,-0.00448134,0,-2.47291,4.346e-05,0.643,0.183656,-0.0212855,0.559305
18.92,0,-0.00876225,0,-0.002201,0,-0.000509991,0,-2.47302,4.7254e-05,0.643,0.183662,-0.0213221,0.559037
18.922,0,-0.00917494,0,-0.00187781,0,0.00294202,0,-2.47312,4.34767e-05,0.643,0.183669,-0.0213499,0.558766
18.924,0,-0.00955272,0,-0.00156326,0,0.00592511,0,-2.47324,3.29922e-05,0.643,0.183677,-0.0213704,0.558491
18.926,0,-0.0099003,0,-0.0012603,0,0.00848627,0,-2.47335,1.65969e-05,0.643,0.183686,-0.0213851,0.558213
18.928,0,-0.0102373,0,-0.000973501,0,0.0108355,0,-2.47347,-4.97932e-06,0.643,0.183694,-0.0213949,0.557932
18.93,0,-0.0106249,0,-0.000710039,0,0.0135575,0,-2.47359,-3.21672e-05,0.643,0.183703,-0.021401,0.557648
18.932,0,-0.0109817,0,-0.000458206,0,0.0158053,0,-2.47372,-6.46496e-05,0.643,0.183713,-0.0214042,0.55736
18.934,0,-0.0113105,0,-0.000220087,0,0.0176358,0,-2.47384,-0.000101585,0.643,0.183724,-0.0214051,0.557069
18.936,0,-0.0116136,0,2.96171e-06,0,0.0190992,0,-2.47398,-0.000142223,0.643,0.183734,-0.0214042,0.556774
18.938,0,-0.0118916,0,0.000210581,0,0.020241,0,-2.47411,-0.0001859,0.643,0.183745,-0.0214019,0.556476
18.94,0,-0.0121451,0,0.000402646,0,0.0211012,0,-2.47425,-0.00023203,0.643,0.183755,-0.0213987,0.556176
18.942,0,-0.0123744,0,0.00057943,0,0.0217164,0,-2.47439,-0.000280097,0.643,0.183766,-0.0213948,0.555871
18.944,0,-0.0125797,0,0.000741117,0,0.0221179,0,-2.47453,-0.00032965,0.643,0.183777,-0.0213904,0.555564
18.946,0,-0.0127633,0,0.000887205,0,0.0223312,0,-2.47468,-0.000380289,0.643,0.183787,-0.0213857,0.555254
18.948,0,-0.0129253,0,0.00101757,0,0.0223803,0,-2.47483,-0.000431657,0.643,0.183797,-0.0213809,0.554941
18.95,0,-0.0130654,0,0.00113246,0,0.0222872,0,-2.47498,-0.000483448,0.643,0.183807,-0.0213761,0.554625
18.952,0,-0.0131853,0,0.00123251,0,0.0220705,0,-2.47513,-0.000535393,0.643,0.183817,-0.0213713,0.554307
18.954,0,-0.0132897,0,0.00132014,0,0.0217762,0,-2.47528,-0.000587268,0.643,0.183827,-0.0213666,0.553986
18.956,0,-0.0133818,0,0.00139717,0,0.0214377,0,-2.47544,-0.00063892,0.643,0.183836,-0.0213622,0.553662
18.958,0,-0.0134617,0,0.00146378,0,0.0210579,0,-2.47559,-0.000690218,0.643,0.183846,-0.0213579,0.553336
18.96,0,-0.0135298,0,0.00152026,0,0.0206397,0,-2.47575,-0.000741043,0.643,0.183855,-0.0213538,0.553007
18.962,0,-0.0135862,0,0.00156693,0,0.0201862,0,-2.47591,-0.000791284,0.643,0.183863,-0.0213499,0.552676
18.964,0,-0.0136388,0,0.00160155,0,0.0196845,0,-2.47606,-0.000840826,0.643,0.183872,-0.0213463,0.552343
18.966,0,-0.0136943,0,0.00162277,0,0.0191271,0,-2.47622,-0.00088951,0.643,0.18388,-0.0213428,0.552008
18.968,0,-0.0137503,0,0.0016307,0,0.0185039,0,-2.47638,-0.00093718,0.643,0.183888,-0.0213393,0.55167
18.97,0,-0.0138042,0,0.00162529,0,0.0178004,0,-2.47654,-0.000983664,0.643,0.183896,-0.0213358,0.551331
18.972,0,-0.0138566,0,0.00160804,0,0.017031,0,-2.4767,-0.00102881,0.643,0.183903,-0.0213322,0.550989
18.974,0,-0.0139082,0,0.00158047,0,0.0162096,0,-2.47687,-0.00107248,0.643,0.18391,-0.0213284,0.550645
18.976,0,-0.0139595,0,0.00154401,0,0.0153485,0,-2.47703,-0.00111459,0.643,0.183917,-0.0213244,0.550299
18.978,0,-0.0140108,0,0.00149999,0,0.0144587,0,-2.47719,-0.00115504,0.643,0.183924,-0.0213202,0.549952
18.98,0,-0.0140625,0,0.00144965,0,0.0135501,0,-2.47736,-0.00119378,0.643,0.183931,-0.0213157,0.549602
18.982,0,-0.0141148,0,0.00139417,0,0.0126312,0,-2.47752,-0.00123077,0.643,0.183937,-0.0213109,0.54925
18.984,0,-0.0141679,0,0.0013346,0,0.0117096,0,-2.47769,-0.00126598,0.643,0.183943,-0.0213058,0.548896
18.986,0,-0.0142219,0,0.00127191,0,0.010792,0,-2.47785,-0.00129941,0.643,0.183949,-0.0213004,0.548541
18.988,0,-0.0142769,0,0.00120701,0,0.00988429,0,-2.47802,-0.00133106,0.643,0.183955,-0.0212945,0.548183
18.99,0,-0.0143329,0,0.00114067,0,0.00899134,0,-2.47819,-0.00136094,0.643,0.183961,-0.0212884,0.547823
18.992,0,-0.0143898,0,0.0010736,0,0.00811752,0,-2.47836,-0.00138908,0.643,0.183966,-0.0212819,0.547462
18.994,0,-0.0144479,0,0.00100621,0,0.00726727,0,-2.47853,-0.00141552,0.643,0.183971,-0.021275,0.547099
18.996,0,-0.014507,0,0.000939064,0,0.00644379,0,-2.47869,-0.0014403,0.643,0.183976,-0.0212678,0.546733
18.998,0,-0.014567,0,0.000872712,0,0.00564941,0,-2.47887,-0.00146347,0.643,0.183981,-0.0212603,0.546366
19,0,-0.0146275,0,0.000807627,0,0.00488595,0,-2.47904,-0.00148508,0.643,0.183986,-0.0212525,0.545997
19.002,0,-0.0146496,0,0.000761503,0,0.00425422,0,-2.47921,-0.00150519,0.643,0.18399,-0.0212444,0.545627
19.004,0,-0.0144822,0,0.000798329,0,0.00411666,0,-2.47938,-0.0015251,0.643,0.183995,-0.0212419,0.545254
19.006,0,-0.0143221,0,0.000828648,0,0.00396643,0,-2.47955,-0.00154533,0.643,0.183999,-0.0212478,0.544881
19.008,0,-0.0141677,0,0.000852205,0,0.0038044,0,-2.47972,-0.00156579,0.643,0.184004,-0.0212619,0.544505
19.01,0,-0.0140184,0,0.000869594,0,0.00362776,0,-2.47989,-0.00158642,0.643,0.184008,-0.0212841,0.544129
19.012,0,-0.0139516,0,0.000848346,0,0.0032328,0,-2.48006,-0.00160711,0.643,0.184013,-0.0213142,0.543751
19.014,0,-0.014235,0,0.00068194,0,0.00196357,0,-2.48023,-0.00162545,0.643,0.184017,-0.0213415,0.543371
19.016,0,-0.0144783,0,0.000539149,0,0.000845925,0,-2.4804,-0.00164066,0.643,0.184021,-0.0213613,0.542989
19.018,0,-0.0146886,0,0.000417284,0,-0.000133155,0,-2.48058,-0.0016532,0.643,0.184025,-0.0213751,0.542605
19.02,0,-0.0148717,0,0.000313904,0,-0.000986432,0,-2.48075,-0.00166346,0.643,0.184029,-0.0213837,0.542219
19.022,0,-0.0150325,0,0.000226652,0,-0.0017257,0,-2.48093,-0.00167178,0.643,0.184032,-0.0213881,0.541831
19.024,0,-0.0151752,0,0.000153117,0,-0.00236099,0,-2.4811,-0.00167847,0.643,0.184035,-0.0213889,0.541442
19.026,0,-0.0152556,0,0.000112902,0,-0.0027836,0,-2.48128,-0.00168379,0.643,0.184039,-0.0213868,0.54105
19.028,0,-0.0150967,0,0.000180351,0,-0.00258208,0,-2.48146,-0.00168942,0.643,0.184042,-0.0213896,0.540656
19.03,0,-0.0149436,0,0.000243086,0,-0.00239213,0,-2.48164,-0.00169606,0.643,0.184045,-0.0214011,0.540262
19.032,0,-0.0147954,0,0.000300805,0,-0.00221925,0,-2.48181,-0.00170363,0.643,0.184048,-0.021421,0.539866
19.034,0,-0.0147296,0,0.000318084,0,-0.00226427,0,-2.48199,-0.00171201,0.643,0.184051,-0.0214491,0.539468
19.036,0,-0.0150177,0,0.000183246,0,-0.00317272,0,-2.48217,-0.0017188,0.643,0.184055,-0.0214742,0.539069
19.038,0,-0.0152632,0,7.36255e-05,0,-0.00392959,0,-2.48235,-0.00172323,0.643,0.184058,-0.0214916,0.538668
19.04,0,-0.0154737,0,-1.41596e-05,0,-0.00455188,0,-2.48253,-0.00172576,0.643,0.18406,-0.0215026,0.538265
19.042,0,-0.0156556,0,-8.34726e-05,0,-0.00505448,0,-2.48271,-0.00172678,0.643,0.184063,-0.0215084,0.537859
19.044,0,-0.015814,0,-0.000137283,0,-0.00545117,0,-2.48289,-0.00172661,0.643,0.184065,-0.0215098,0.537452
19.046,0,-0.0157025,0,-6.7395e-05,0,-0.00514526,0,-2.48308,-0.00172634,0.643,0.184068,-0.0215139,0.537043
19.048,0,-0.0155436,0,1.91475e-05,0,-0.00473599,0,-2.48326,-0.0017276,0.643,0.184071,-0.0215226,0.536633
19.05,0,-0.0153883,0,9.95167e-05,0,-0.00435401,0,-2.48344,-0.00173025,0.643,0.184073,-0.021542,0.536221
19.052,0,-0.0155927,0,2.00073e-05,0,-0.00486842,0,-2.48362,-0.00173304,0.643,0.184076,-0.0215612,0.535808
19.054,0,-0.0158281,0,-6.77067e-05,0,-0.00542484,0,-2.48381,-0.00173395,0.643,0.184078,-0.0215795,0.535393
19.056,0,-0.0160293,0,-0.00013537,0,-0.00586052,0,-2.48399,-0.0017334,0.643,0.184081,-0.0215883,0.534975
